ID	Language, among the 6 UN languages	Gender	Age category	Country of professional activity	Nationality 1	Nationality 2	Status of professional activity	Primary field of professional activity as an individual	Organization membership	Type of organization	Primary field of activity of your organization	My organization is an accredited observer to IPBES Plenary sessions	I belong to a main network (for instance, indigenous and local knowledge networks, IUCN Commissions, Future Earth, etc.)	Frequency of use of the capacity-building webpages	Frequency of use of the catalogue of assessments	Frequency of use of the events / calendar	Frequency of use of the impact tracking database	Frequency of use of IPBES Assessment full reports	Frequency of use of IPBES Assessment Summaries for Policymakers	Frequency of use of IPBES Plenary decisions	Frequency of use of meeting documents (for example, MEP, Bureau, Task Forces)	Frequency of use of the website 	Frequency of use of IPBES online conferences	Frequency of use of the policy support portal	Frequency of use of IPBES social media channels	Frequency of use of stakeholder webpages	Frequency of use of IPBES webinars	Frequency of use of IPBES E-Learning 	Frequency of use of the guide on the production of assessments	I use IPBES products and tools in policy and/or decision-making	I use IPBES products and tools in curriculum, teaching, training	I use IPBES findings and tools in reports and projects	I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities	I use IPBES findings for fund raising and/or resource mobilisation	I disseminate IPBES findings and tools among peers and professional networks	I organize IPBES uptake events	Main capacity of engagement with IPBES	Length of engagement with IPBES	In the last 3 years, I have been an expert in one or more scoping processes	In the last 3 years, I have engaged with IPBES as an author, contributing author or review editor to assessment/s	In the last 3 years, I have engaged with IPBES as an external reviewer	In the last 3 years, I have engaged with IPBES as a Bureau member	In the last 3 years, I have engaged with IPBES as a Multidisciplinary Expert Panel member	In the last 3 years, I have engaged with IPBES as a Task Force member	In the last 3 years, I have engaged with IPBES as an accredited observer	In the last 3 years, I have engaged with IPBES in Stakeholder Day(s) prior to IPBES Plenaries	In the last 3 years, I have engaged with IPBES in online conferences / webinars / e-learning	In the last 3 years, I have been engaged with IPBES in the nomination of experts / taskforce members / fellows	In the last 3 years, I have been engaged with IPBES in contributing to capacity building work	In the last 3 years, I have been engaged with IPBES in contributing to the national / regional platform	In the last 3 years, I have engaged with an IPBES self-organized stakeholder network	In the last 3 years, I have been engaged with the dissemination and communication of IPBES products, tools or findings	In the last 3 years, I have been engaged in contributing to the IPBES Impact Tracking Database (TRACK)	In the last 3 years, I have not had such engagement	On average, the frequency of interaction with members of IPBES subsidiary bodies (Bureau and Multidisciplinary Expert Panel), task forces, expert groups or the secretariat (including technical support units)	Frequency of participation from the respondent's organization in IPBES Plenary sessions	Member of ONet (Open-Ended Network of IPBES Stakeholders)	If yes to 19a, motivation to join Onet is networking	If yes to 19a, motivation to join Onet is experience and knowledge-sharing	If yes to 19a, motivation to join Onet is learning and capacity-building	If yes to 19a, motivation to join Onet is visibility of my organization	If yes to 19a, motivation to join Onet is better impact on IPBES processes	If yes to 19a, motivation to join Onet is a concrete way to contribute to sustainability	If yes to 19a, benefit of belonging to Onet is networking	If yes to 19a, benefit of belonging to Onet is experience and knowledge-sharing	If yes to 19a, benefit of belonging to Onet is learning, capacity-building	If yes to 19a, benefit of belonging to Onet is visibility of my organization	If yes to 19a, benefit of belonging to Onet is better impact on IPBES processes	If yes to 19a, benefit of belonging to Onet is a concrete way to contribute to sustainability	If yes to 19a, but chose that there is no clear benefit	If no to 19a, because I was not previously aware of the existence of this network	If no to 19a, because I find the network to not be relevant/not useful for me	If no to 19a, because I do not have sufficient time	If no to 19a, because I am unclear about how ONet works or what it does	Member of IIFBES (International Indigenous Forum for Biodiversity and Ecosystem Services)	If yes to 19d, motivation to join IIFBES is networking	If yes to 19d, motivation to join IIFBES is experience and knowledge-sharing	If yes to 19d, motivation to join IIFBES is learning, capacity-building	If yes to 19d, motivation to join IIFBES is visibility of my organization	If yes to 19d, motivation to join IIFBES is better impact on IPBES processes	If yes to 19d, motivation to join IIFBES is a concrete way to contribute to sustainability	If yes to 19d, benefit of belonging to IIFBES is networking	If yes to 19d, benefit of belonging to IIFBES is experience and knowledge-sharing	If yes to 19d, benefit of belonging to IIFBES is learning, capacity-building	If yes to 19d, benefit of belonging to IIFBES is the visibility of my organization	If yes to 19d, benefit of belonging to IIFBES is better impact on IPBES processes	If yes to 19d, benefit of belonging to IIFBES is a concrete way to contribute to sustainability	If yes to 19d, no clear benefit to belonging to IIFBES 	No to 19d because I was not previously aware of the existence of this network	No to 19d because it is not relevant/not useful for me	No to 19d because I do not have sufficient time	No to 19d because I am unclear about how IIFBES works or what it does	The main motivation for you/your organization to engage with IPBES is networking	The main motivation for you/your organization to engage with IPBES is experience and knowledge-sharing	The main motivation for you/your organization to engage with IPBES is learning, capacity-building	The main motivation for you/your organization to engage with IPBES is visibility of my organization	The main motivation for you/your organization to engage with IPBES is to impact IPBES processes	The main motivation for you/your organization to engage with IPBES is a way to contribute to sustainability and/or conservation	Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments) would be most useful for your/organization/institution�s work 	Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments) would be most useful for your/organization/institution�s work 	Policy tools would be most useful for your/organization/institution�s work 	Capacity-building events would be most useful for your/organization/institution�s work 	Webinars /e-learning and online guides would be most useful for your/organization/institution�s work 	 If you engage with IPBES as a scoping expert, author, contributing author or review editor: the extent to which IPBES tools, resources and products help you	My organization is not an accredited observer	If my organization engages with IPBES as an accredited observer, this enables it to learn from IPBES processes	If my organization engages with IPBES as an accredited observer, this enables it to mainly network with IPBES members	If my organization engages with IPBES as an accredited observer, this enables it to mainly network with other accredited observer organizations	If my organization engages with IPBES as an accredited observer, this enables it to take part in discussions about IPBES	If my organization engages with IPBES as an accredited observer, this enables it to influence IPBES processes	If my organization engages with IPBES as an accredited observer, this enables it to have little/no influence on IPBES processes	Perception of clarity and transparency of IPBES processes	How IPBES processes include stakeholders	Statement that best represents your perspective about stakeholder engagement (IPBES is open/somewhat open/not open to stakeholder engagement)	Preference for receiving communication / accessing information about IPBES by Tele-/video-conference	Preference for receiving communication / accessing information about IPBES by email	Preference for receiving communication / accessing information about IPBES by in-person/face-to-face communication	Preference for receiving communication / accessing information about IPBES by social media	Preference for receiving communication / accessing information about IPBES by Facebook	Preference for receiving communication / accessing information about IPBES by Twitter	Preference for receiving communication / accessing information about IPBES by Linkedin	Preference for receiving communication / accessing information about IPBES by YouTube	Preference for receiving communication / accessing information about IPBES by Instagram	Preference for receiving communication / accessing information about IPBES by webinar	Willing to be interviewed further in the coming months	UN Region
3867c4c4f5	Espagnol	Male 	45 to 54	Brazil	Brazilian		Employee	Research / production of knowledge / teaching  : Natural science and physics	Yes	Public sector organization 	Research / production of knowledge / teaching  : Interdisciplinary science	No	No	Never	Never	Never	Never	Never	Never	Never	Never	Never	Never	Once or twice	Once or twice	Several times	Never	Never	Never		I use IPBES products and tools in curriculum, teaching, training	I use IPBES findings and tools in reports and projects						A teacher / trainer 	Less than 1 year																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network					Experience and knowledge-sharing	Learning and capacity-building 				Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)			Capacity-building events	Webinars /e-learning and online guides	Not applicable to me		Learn from IPBES processes						Transparent but difficult to understand	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is open to stakeholder engagement 	Somewhat prefer	Strongly prefer	Somewhat prefer	Neither prefer nor dislike	Neither prefer nor dislike		Strongly prefer	Neither prefer nor dislike	Strongly prefer	Somewhat prefer	Yes	Latin American and Caribbean States
386a1e9649	Espagnol	Male 	55 to 64	Mexico	Mexican		Independent consultant / self-employed	Business and industry	No				No	Once or several times a month	Once or twice	Once or several times a month	Once or several times a month	Once or twice	Once or twice	Once or twice	Never	Once or twice	Once or twice	Once or twice	Once or twice	Once or twice	Never	Never	Never			I use IPBES findings and tools in reports and projects						A business	Less than 1 year																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network										Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)				Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							I am in the process of getting acquainted with the materials	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Neither prefer nor dislike	Neither prefer nor dislike	Somewhat dislike	Neither prefer nor dislike	Somewhat dislike	Somewhat prefer	Somewhat prefer	Neither prefer nor dislike	Yes	Latin American and Caribbean States
3886eaedaa	Anglais	I do not want to answer	35 to 44	Ghana	Ghanaian		Employee	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	Research organization 	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Don’t know	No	Once or several times a month	Once or several times a month	Never	Once or twice	Several times	Several times	Never	Never	Never	Never	Once or twice	Once or twice	Never	Once or twice	Never	Once or twice	I use IPBES products and tools in policy and/or decision-making 	I use IPBES products and tools in curriculum, teaching, training	I use IPBES findings and tools in reports and projects	I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities	I use of IPBES findings for fund raising and/or resource mobilisation			A scientist / knowledge-holder 	3 to 5 years													Participation in an IPBES self-organized stakeholder network	Dissemination and communication of IPBES products, tools or findings			Never	Never	  No														I was not previously aware of the existence of this network				No																	I am unclear about how IIFBES works or what it does	Networking		Learning and capacity-building 				Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)	Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Not applicable to me				Mainly network with other accredited observer organizations	Take part in discussions about IPBES			Clear and transparent	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is open to stakeholder engagement 	Strongly prefer	Strongly prefer	Strongly prefer			Strongly prefer				Strongly prefer	Yes	African States
3967f6b63a	Anglais	Male 	35 to 44	Kenya	Kenyan		Employee	Research / production of knowledge / teaching  : Natural science and physics	Yes	Public sector organization 	Research / production of knowledge / teaching  : Natural science and physics	No	No	Never	Never	Never	Never	Never	Never	Never	Never	Never	Never	Never	Never	Once or twice	Never	Never	Never									A scientist / knowledge-holder 	Less than 1 year																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network					Experience and knowledge-sharing	Learning and capacity-building 				Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)	Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Clear and transparent	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Strongly prefer	Strongly prefer	Strongly prefer	Strongly prefer	Strongly prefer	Somewhat dislike	Strongly prefer	Strongly prefer	No	African States
39747c5c2e	Anglais	Female	65 to 74	United States	American		Employee	Research / production of knowledge / teaching  : Natural science and physics	Yes	Private sector organization 	Conservation 	No	No	Several times	Several times	Once or twice	Once or twice	Several times	Several times	Once or twice	Several times	Several times	Several times	Several times	Never	Once or twice	Several times	Once or twice	Never	I use IPBES products and tools in policy and/or decision-making 		I use IPBES findings and tools in reports and projects						A scientist / knowledge-holder 	3 to 5 years									Participation in IPBES online conferences / webinars / e-learning 					Dissemination and communication of IPBES products, tools or findings			Once or less than once per year 	Never	  No																	I am unclear about how ONet works or what it does	No															Not relevant/not useful for me				Experience and knowledge-sharing	Learning and capacity-building 					Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools		Webinars /e-learning and online guides	Highly	My organization is not an accredited observer							Clear and transparent	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Neither prefer nor dislike	Strongly prefer	Strongly dislike	Strongly dislike	Strongly dislike	Strongly dislike	Strongly dislike	Strongly prefer	Strongly prefer	No	Western European and other States
397d3f5d1a	Anglais	Male 	55 to 64	India	Indian		Research Affiliate	Research / production of knowledge / teaching  : Natural science and physics	Yes	Research organization 	Research / production of knowledge / teaching  : Natural science and physics	No	Yes	Once or twice	Several times	Once or twice	Never	Several times	Several times	Once or twice	Never	Once or twice	Once or twice	Once or twice	Never	Never	Once or twice	Never	Several times		I use IPBES products and tools in curriculum, teaching, training							A scientist / knowledge-holder 	3 to 5 years		Author, contributing author or review editor to assessment/s 															Several times a year, but not regularly	Twice	  No														I was not previously aware of the existence of this network				No																I do not have sufficient time		Networking	Experience and knowledge-sharing						Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)		Capacity-building events	Webinars /e-learning and online guides	Highly	My organization is not an accredited observer							Clear and transparent	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Somewhat prefer	Strongly dislike	Strongly dislike	Somewhat dislike	Somewhat prefer	Strongly dislike	Strongly prefer	Somewhat prefer	Yes	Asia-Pacific States
3994ce532e	Anglais	Female	25 to 34	Kenya	Kenyan		PhD Student and in contract on part-time basis	Research / production of knowledge / teaching  : Natural science and physics	Yes	Public sector organization 	Research / production of knowledge / teaching  : Natural science and physics	Don’t know	Yes	Several times	Several times	Several times	Once or twice	Several times	Several times	Once or twice	Once or twice	Once or twice	Never	Never	Once or several times a month	Once or twice	Several times	Once or twice	Several times		I use IPBES products and tools in curriculum, teaching, training	I use IPBES findings and tools in reports and projects	I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities		I disseminate IPBES findings and tools among peers and professional networks		A scientist / knowledge-holder 	3 to 5 years		Author, contributing author or review editor to assessment/s 							Participation in IPBES online conferences / webinars / e-learning 								Once a month or more	Never	  No														I was not previously aware of the existence of this network			I am unclear about how ONet works or what it does	No														I was not previously aware of the existence of this network			I am unclear about how IIFBES works or what it does		Experience and knowledge-sharing				A way to contribute to sustainability and/or conservation	Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)		Policy tools	Capacity-building events		Highly	My organization is not an accredited observer							Clear and transparent	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is somewhat open to stakeholder engagement 	Strongly prefer	Strongly prefer	Somewhat prefer	Strongly prefer	Strongly prefer	Strongly prefer	Somewhat prefer	Somewhat prefer	Strongly prefer	Somewhat prefer	Yes	African States
39a03cb109	Espagnol	Female	35 to 44	Colombia	Colombian		Employee	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	Public sector organization 	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	No	No	Once or twice	Never	Once or twice	Never	Several times	Never	Never	Never	Several times	Once or twice	Never	Once or twice	Never	Once or twice	Never	Once or twice		I use IPBES products and tools in curriculum, teaching, training		I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities		I disseminate IPBES findings and tools among peers and professional networks		A teacher / trainer 	More than 5 years									Participation in IPBES online conferences / webinars / e-learning 					Dissemination and communication of IPBES products, tools or findings			Never	Never	  No																	I am unclear about how ONet works or what it does	No																	I am unclear about how IIFBES works or what it does			Learning and capacity-building 					Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools		Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Transparent but difficult to understand	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Strongly prefer	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Strongly prefer	Neither prefer nor dislike	Strongly prefer	Strongly prefer	Yes	Latin American and Caribbean States
3a0963f9db	Anglais	Male 	25 to 34	South Africa	Swazi		Student	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	Research organization 	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Don’t know	No	Never	Several times	Several times	Several times	Several times	Several times	Several times	Several times	Once or twice	Never	Several times	Never	Once or twice	Never	Several times	Several times	I use IPBES products and tools in policy and/or decision-making 		I use IPBES findings and tools in reports and projects	I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities				A student 	Less than 1 year																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network								To impact IPBES processes	A way to contribute to sustainability and/or conservation		Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Highly		Learn from IPBES processes			Take part in discussions about IPBES	Influence IPBES processes		Clear and transparent	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Somewhat prefer	Somewhat prefer	Somewhat prefer	Strongly prefer	Somewhat prefer	Neither prefer nor dislike	Somewhat prefer	Somewhat prefer	Yes	African States
3a290879ed	Francais	Male 	25 to 34	Cameroon	Cameroonian		Employee	Communication, media and public relations	Yes	Civil society organization	Communication, media and public relations	No	Yes	Several times	Several times	Several times	Several times	Several times	Several times	Never	Several times	Several times	Once or twice	Several times	Several times	Several times	Once or twice	Once or twice	Several times				I use IPBES findings in research activities			I disseminate IPBES findings and tools among peers and professional networks		A practitioner 	1 to 2 years								Participation in Stakeholder Day(s) prior to IPBES Plenaries	Participation in IPBES online conferences / webinars / e-learning 				Participation in an IPBES self-organized stakeholder network	Dissemination and communication of IPBES products, tools or findings			Once or less than once per year 	Never	  No														I was not previously aware of the existence of this network				Yes	Networking	Experience and knowledge-sharing	Learning, capacity-building 			A concrete way to contribute to sustainability	Networking	Experience and knowledge-sharing		Visibility of my organization	Better impact on IPBES processes	A concrete way to contribute to sustainability								Learning and capacity-building 	Visibility for me or my organization			Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)	Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Highly	My organization is not an accredited observer	Learn from IPBES processes	Mainly network with IPBES members	Mainly network with other accredited observer organizations	Take part in discussions about IPBES	Influence IPBES processes		Clear and transparent	IPBES mostly includes stakeholders in capacity building	IPBES is open to stakeholder engagement 	Strongly prefer	Strongly prefer	Neither prefer nor dislike	Somewhat prefer	Somewhat prefer	Neither prefer nor dislike	Somewhat prefer		Strongly prefer	Neither prefer nor dislike	Yes	African States
3a3a1ee2fe	Anglais	Female	45 to 54	Switzerland	Swiss		Employee	Conservation 	Yes	International organization 	Conservation 	Don’t know	Yes	Never	Never	Once or twice	Never	Never	Once or twice	Never	Never	Never	Never	Once or twice	Once or twice	Never	Never	Once or twice	Once or twice									A scientist / knowledge-holder 	1 to 2 years																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network				Networking					A way to contribute to sustainability and/or conservation					Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Transparent but difficult to understand	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer		Neither prefer nor dislike	Neither prefer nor dislike	Strongly dislike	Strongly dislike	Neither prefer nor dislike	Strongly dislike		Neither prefer nor dislike	No	Western European and other States
3a96b6f01c	Anglais	Male 	45 to 54	United States	Egyptian		Employee	Conservation 	Yes	Public sector organization 	Research / production of knowledge / teaching  : Natural science and physics	Don’t know	Yes	Several times	Never	Several times	Never	Several times	Once or twice	Never	Never	Several times	Once or twice	Once or twice	Once or twice	Once or twice	Once or twice	Once or twice	Once or twice				I use IPBES findings in research activities					A scientist / knowledge-holder 	3 to 5 years			External reviewer 														Once a month or more	Never	 Yes	Networking		Learning, capacity-building 				Networking	Experience and knowledge-sharing										No														I was not previously aware of the existence of this network				Networking	Experience and knowledge-sharing						Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Clear and transparent	 IPBES mostly includes stakeholders in assessment processes and knowledge generation processes	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Strongly prefer	Strongly prefer	Neither prefer nor dislike	Somewhat prefer	Strongly prefer		Strongly prefer	Strongly prefer	Yes	Western European and other States
3aa5a88dc6	Espagnol	Male 	65 to 74	Uruguay	Uruguayan		Professor of Agroeconmics and Systems at the University of the Republic in Uruguay	Research / production of knowledge / teaching  : Interdisciplinary science	Yes	Public sector organization 	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Don’t know	No	Several times	Once or twice	Several times	Once or twice	Once or twice	Once or twice	Never	Once or twice	Several times	Once or twice	Once or twice	Never	Once or twice	Once or twice	Once or twice	Never		I use IPBES products and tools in curriculum, teaching, training		I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities				A teacher / trainer 	Less than 1 year																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No														I was not previously aware of the existence of this network					Experience and knowledge-sharing				A way to contribute to sustainability and/or conservation		Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)			Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Clear but not transparent	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Neither prefer nor dislike	Strongly prefer	Neither prefer nor dislike	Neither prefer nor dislike	Strongly prefer	Strongly prefer	Neither prefer nor dislike		Strongly prefer	Yes	Latin American and Caribbean States
3b51933931	Francais	Male 	35 to 44	Cameroon	Cameroonian	French	Employee	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	Research organization 	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	No	Never	Never	Several times	Never	Several times	Several times	Once or twice	Several times	Never	Never	Never	Several times	Once or twice	Once or twice	Never	Once or twice		I use IPBES products and tools in curriculum, teaching, training		I use IPBES findings in research activities					A scientist / knowledge-holder 	3 to 5 years	Expert in one or more scoping processes	Author, contributing author or review editor to assessment/s 	External reviewer 														Once a month or more	Twice	 Yes	Networking	Experience and knowledge-sharing	Learning, capacity-building 				Networking	Experience and knowledge-sharing	Learning, capacity-building 									No														I was not previously aware of the existence of this network					Experience and knowledge-sharing				A way to contribute to sustainability and/or conservation	Hard-copy outputs (e.g. Summaries for Policymakers of approved IPBES Assessments)	Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)	Policy tools	Capacity-building events	Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Clear and transparent	 IPBES mostly includes stakeholders in assessment processes and knowledge generation processes	IPBES is open to stakeholder engagement 	Strongly prefer	Strongly prefer	Somewhat prefer	Somewhat prefer	Strongly prefer	Somewhat prefer	Strongly prefer	Somewhat prefer	Somewhat prefer	Somewhat prefer	Yes	African States
3b73932aa6	Anglais	Female	55 to 64	Brazil	Brazilian		Employee	Conservation 	Yes	Public sector organization 	Conservation 	No	No	Several times	Several times	Once or several times a month	Several times	Once or twice	Several times	Once or twice	Once or twice	Once or twice	Never	Once or twice	Once or twice	Once or twice	Never	Never	Once or twice			I use IPBES findings and tools in reports and projects	I use IPBES findings in research activities	I use IPBES findings about research gaps in the development of new research priorities				A policymaker 	More than 5 years																No such engagement	Never	Never	  No																		No																							A way to contribute to sustainability and/or conservation			Policy tools			Highly					Take part in discussions about IPBES			Clear and transparent	 IPBES mostly includes stakeholders in assessment processes and knowledge generation processes	IPBES is somewhat open to stakeholder engagement 	Strongly prefer	Somewhat prefer	Somewhat prefer	Strongly prefer						Somewhat prefer	Yes	Latin American and Caribbean States
3ba3064468	Anglais	Male 	35 to 44	Vietnam	Vietnamese		Employee	Research / production of knowledge / teaching  : Social science (political science, psychology, economics, anthropology, geography, etc.), humanities and law	Yes	International organization 	Research / production of knowledge / teaching  : Interdisciplinary science	Don’t know	Yes	Several times	Several times	Never	Never	Several times	Several times	Never	Never	Never	Never	Never	Once or twice	Once or twice	Never	Never	Never			I use IPBES findings and tools in reports and projects						A scientist / knowledge-holder 	1 to 2 years																No such engagement	Several times a year, but not regularly	Never	  No																	I am unclear about how ONet works or what it does	No																	I am unclear about how IIFBES works or what it does		Experience and knowledge-sharing						Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)				Not applicable to me		Learn from IPBES processes						Difficult to understand and not transparent	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Somewhat prefer	Somewhat prefer	Strongly prefer	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Strongly prefer	Yes	Asia-Pacific States
3bf6d19913	Anglais	Male 	65 to 74	United States	American		Employee	Conservation 	Yes	Public sector organization 	Research / production of knowledge / teaching  : Natural science and physics	Don’t know	Yes	Several times	Once or twice	Once or twice	Once or twice	Never	Several times	Once or twice	Once or twice	Never	Never	Never	Once or twice	Never	Never	Once or twice	Never		I use IPBES products and tools in curriculum, teaching, training				I use of IPBES findings for fund raising and/or resource mobilisation	I disseminate IPBES findings and tools among peers and professional networks		A teacher / trainer 	1 to 2 years																No such engagement	Never	Never	  No														I was not previously aware of the existence of this network				No															Not relevant/not useful for me					Learning and capacity-building 			A way to contribute to sustainability and/or conservation		Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)		Capacity-building events	Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Transparent but difficult to understand	IPBES includes stakeholders in all four of its functions (assessments, knowledge generation, capacity building and policy support) 	IPBES is open to stakeholder engagement 	Strongly prefer	Neither prefer nor dislike	Neither prefer nor dislike	Neither prefer nor dislike	Strongly dislike	Strongly prefer	Neither prefer nor dislike	Strongly dislike		Neither prefer nor dislike	Yes	Western European and other States
3c6ca051f6	Francais	Female	35 to 44	France	French		Employee	Research / production of knowledge / teaching  : Interdisciplinary science	Yes	Private sector organization 	Research / production of knowledge / teaching  : Interdisciplinary science	No	Yes	Never	Once or twice	Never	Never	Once or twice	Several times	Never	Never	Never	Never	Never	Never	Never	Never	Never	Never			I use IPBES findings and tools in reports and projects				I disseminate IPBES findings and tools among peers and professional networks		A business	3 to 5 years													Participation in an IPBES self-organized stakeholder network	Dissemination and communication of IPBES products, tools or findings			Several times a year, but not regularly	Never	  No														I was not previously aware of the existence of this network		I do not have sufficient time	I am unclear about how ONet works or what it does	No														I was not previously aware of the existence of this network		I do not have sufficient time	I am unclear about how IIFBES works or what it does		Experience and knowledge-sharing				A way to contribute to sustainability and/or conservation		Electronic outputs (e.g.  Summaries for Policymakers of approved IPBES Assessments)			Webinars /e-learning and online guides	Not applicable to me	My organization is not an accredited observer							Transparent but difficult to understand	Unclear how IPBES includes stakeholders	IPBES is open to stakeholder engagement 	Strongly prefer	Somewhat dislike	Neither prefer nor dislike	Strongly dislike	Strongly dislike	Strongly dislike	Strongly dislike	Strongly dislike	Neither prefer nor dislike	Neither prefer nor dislike	Yes	Western European and other States
